Case ID,Interaction ID,Channel Type,Subject,Reason,Type,Open Date,Closed Date,Case Status,Neighbourhood,Ward,Geometry
6b1bd9f46b154c22498888dbc3bbcbd52f01dac4704e6807f6aee2ae0e0893dc,101015199559,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/21/2023 10:14:00 AM,,In-Progress,North River Heights,River Heights - Fort Garry,POINT (-97.17529777357784 49.86659232363943)
4fdad68f180c4e7bc9c10148f431c8786c35bb65b213c57cda1557a4f6514175,101015215856,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/29/2023 11:13:00 AM,,Open,St. George,St. Vital,POINT (-97.10449179330615 49.85352304402549)
91d96e3db51c0b277da8981cf877ac3741bf17f3c6b516ae648d6bb5c870e8c0,101015108009,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/08/2023 09:33:00 AM,,Open,,,
3dde4d5b571fa6dd4483462dc72fe5384c691c10c4b97b2fa80da0af42261802,101015480067,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/05/2023 05:17:00 PM,,In-Progress,South River Heights,River Heights - Fort Garry,POINT (-97.1758079010605 49.854322315821754)
224e90074668ce975456e0a75ebf75878823e472e0a9ab52d9b6922a4680e554,101015704549,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,01/05/2024 10:11:00 AM,,Open,St. George,St. Vital,POINT (-97.10526545084876 49.85372799621232)
f3491e6b8c5ba7200b1b9d7045b5938b9cc61957bfe101cd9d2dbeadde9e4e18,101015700334,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,01/03/2024 10:17:00 AM,,In-Progress,St. George,St. Vital,POINT (-97.10666401193345 49.853190530786854)
190cd9cd39d954398d27009f92e7ee6b9d04cb598b090694ab2655c796b92752,101015858532,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,03/29/2024 02:25:00 PM,,Open,St. Vital Perimeter South,St. Norbert - Seine River,POINT (-97.13400642362006 49.77027253925864)
f65189967531f22d8ac560da690772f80cb185a8d1a33d1569bbf39297884593,101016091879,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/09/2024 07:03:00 PM,,Open,Weston,Point Douglas,POINT (-97.18588825840936 49.91066790114096)
80e2c173bb2fe2ade4d1a9d84c1d0e421e0b423e3078043b3831876895591cfa,101016089507,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/09/2024 07:57:00 AM,,Open,Minto,Daniel McIntyre,POINT (-97.1878344329939 49.892350746673245)
023dcf4a8280ef272b0692bbe4eeeeca99c9927abc6433abb076878d89344889,101016034672,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/15/2024 03:00:00 PM,,Open,,,
2176504df3819ac291f986cadf9243b0416f711308e49ae045dac7cd58527a8c,101016281817,Face2Face,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/07/2024 06:57:00 PM,,Open,St. George,St. Vital,POINT (-97.10544617240032 49.85303920265995)
28e8d69c441dd5f3dd05a7ec8fd446c707e27b33af43356b706bee2367f0b17d,101016286414,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,10/09/2024 04:17:00 PM,,Open,Minnetonka,St. Vital,POINT (-97.11844352348066 49.82429406121781)
9df9b6a7067a2ddf08a403c0be54177712c9fcd9faec8a95d278aba4d2452585,101016184331,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/21/2024 12:07:00 PM,,Open,Kildare-Redonda,Transcona,POINT (-96.9883537759578 49.89731105450822)
8307ce5317f47a5c1e12921794b6d6cf4291c46bdf286460b5c95d10e5072648,101016094707,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,07/10/2024 07:49:00 PM,,Open,River Park South,St. Norbert - Seine River,POINT (-97.10263919011466 49.81565209969262)
48002ad048650fb8e36d8b3e94e2591100988fc653d69ab535e3c0bba9a46f2e,101016211465,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,09/03/2024 03:45:00 PM,,Open,Daniel McIntyre,Daniel McIntyre,POINT (-97.16395547287307 49.89623113746388)
aba3b9e05fb3751a9f73d6de0a345659149e3b78149ebcf60293c067011af6ef,101016196922,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,08/27/2024 01:03:00 PM,,Open,,,
27b6f639b44f615725e99628fd02fc22fdd9992bc7e7e83efeab1d93c25723e3,101016000858,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/01/2024 05:26:00 PM,,Open,Wolseley,Daniel McIntyre,POINT (-97.17233176147275 49.88265031242634)
833ce3a5e98a9b906aeffd08ff65b1d3d11d85b70d9a2d69661a0cadedacc7a7,101016398234,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,12/09/2024 02:42:00 PM,,Open,Wolseley,Daniel McIntyre,POINT (-97.17414183917857 49.88381546004609)
03b8c39714b8e2007bd0273fd3cc93a3a60067e08a1a5b930dd210ed51227c5a,101016669565,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,04/26/2025 12:22:00 PM,,Open,Riverbend,North Kildonan,POINT (-97.09547555481805 49.958250543542015)
0959a0e98ef24c994578a0d46e92868f4d4ea361d4bf6732cfc64edcfa593919,101016687056,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/02/2025 09:13:00 PM,,Open,Wolseley,Daniel McIntyre,POINT (-97.16855428208653 49.88319947526576)
8954e17a1b25210471fbc2a0795ca7f31a85395158b7a7c92ba5634f4ee1be58,101016771966,e-mail In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,06/01/2025 07:47:00 PM,,Open,Glenelm,Elmwood - East Kildonan,POINT (-97.1230036991793 49.9112222308954)
36a3626d1041c9349144e10b06cf71d685d8b064c98d81454722ab7d906c3c18,101016728227,Voice In,Service Request,Public Works,Non Standard Boulevard Treatment Permit/Complaint,05/17/2025 01:14:00 PM,,Open,,,
