Roll Number,Street Number,Unit Number,Street Name,Street Type,Full Address,Neighbourhood Area,Property Use Code,Zoning,Total Assessed Value,Assessment Date,Detail URL,Current Assessment Year,Status 1,Geometry,Centroid Lat,Centroid Lon
12082147000,34,,ARLINGTON,STREET,34 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,286000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082147000,2026,TAXABLE,"MULTIPOLYGON (((-97.17037228531763 49.87847427570531, -97.170045796177 49.87846426578364, -97.17003951007905 49.87854983057847, -97.17003322395483 49.87863539537151, -97.17035974206762 49.87864540578942, -97.17036601370592 49.87855984074377, -97.17037228531763 49.87847427570531)))",49.87855483692494,-97.17020276173086
12082149000,40,,ARLINGTON,STREET,40 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,271000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082149000,2026,TAXABLE,"MULTIPOLYGON (((-97.17035974206729 49.8786454057984, -97.17003322395483 49.87863539537151, -97.17002693780431 49.87872096016277, -97.1700206516275 49.87880652495222, -97.17034720010315 49.87881653590631, -97.17035347040276 49.878730970842284, -97.17035974206729 49.8786454057984)))",49.878725966824796,-97.17019020410982
12082155000,44,,ARLINGTON,STREET,44 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,450000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082155000,2026,TAXABLE,"MULTIPOLYGON (((-97.17034720010348 49.87881653589732, -97.1700206516275 49.87880652495222, -97.17001436542441 49.87889208973987, -97.1703409283865 49.8789021009376, -97.17034720010348 49.87881653589732)))",49.878854313195895,-97.17018078630153
12082156000,46,,ARLINGTON,STREET,46 ARLINGTON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,297000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082156000,2026,TAXABLE,"MULTIPOLYGON (((-97.1703409283865 49.8789021009376, -97.17001436542441 49.87889208973987, -97.17000807919504 49.878977654525734, -97.17033465664326 49.87898766597609, -97.1703409283865 49.8789021009376)))",49.87893987810895,-97.17017450732835
12082156200,,,,,,WOLSELEY,VRES1 - VACANT RESIDENTIAL 1,R2 - RES - TWO FAMILY,3117.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082156200,2026,EXEMPT,"MULTIPOLYGON (((-97.17045887411923 49.878219659011016, -97.17044722340458 49.878219301778486, -97.17044095197039 49.878304866826454, -97.17045260270591 49.878305224050855, -97.17045887411923 49.878219659011016)), ((-97.17042213890159 49.87856156198154, -97.17041586875361 49.878647127044296, -97.17042751957358 49.87864748420919, -97.1704337897007 49.87856191915458, -97.17042213890159 49.87856156198154)), ((-97.17042124806171 49.878733048377065, -97.17040959722225 49.878732691184325, -97.17040332563067 49.87881825622154, -97.17041497649235 49.878818613370164, -97.17042124806171 49.878733048377065)), ((-97.17045874165242 49.87806213440908, -97.17047039234161 49.878062491685206, -97.17047586080764 49.87798787781368, -97.1704812484141 49.87791435905841, -97.17048666625954 49.87784043048071, -97.17049198441032 49.87776786999064, -97.17049737257058 49.877694351250064, -97.17050276908391 49.877620704533264, -97.17049111850203 49.87762034722559, -97.17048572197297 49.87769399394645, -97.1704803337996 49.87776751268781, -97.17047501562182 49.87784007325668, -97.17046959776582 49.87791400182899, -97.17046421013028 49.87798752058478, -97.17045874165242 49.87806213440908)), ((-97.17043184695773 49.87782092252889, -97.1704201963413 49.87782056524075, -97.17041217915438 49.87792994911089, -97.1704056474921 49.87801906431724, -97.17039912552987 49.87810806060818, -97.17039210195303 49.878203891533765, -97.17038482707191 49.87830314558306, -97.17037855552624 49.87838871063431, -97.17037228531763 49.87847427570531, -97.17036601370557 49.87855984075275, -97.17035974206729 49.8786454057984, -97.1703534704031 49.87873097083329, -97.17034720010348 49.87881653589732, -97.1703409283865 49.8789021009376, -97.17033465664326 49.87898766597609, -97.17034630755924 49.8789880231233, -97.17035257928161 49.878902458092945, -97.17035885097775 49.8788168930608, -97.17036512125651 49.878731328004896, -97.17037139290018 49.878645762969164, -97.17037766451762 49.87856019793164, -97.1703839361088 49.87847463289232, -97.17039020628265 49.878389067829254, -97.17039647782138 49.87830350278635, -97.17040375267327 49.87820424877069, -97.17041077622713 49.87810841784406, -97.170417298168 49.878019421551336, -97.17042382979888 49.877930306343934, -97.17043184695773 49.87782092252889)))",49.87829070489616,-97.17041263760538
12082157000,66,,EVANSON,STREET,66 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,272000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082157000,2026,TAXABLE,"MULTIPOLYGON (((-97.17096586802867 49.87924479593492, -97.17095919609223 49.87933604802329, -97.17129747083577 49.87934647572896, -97.17130413264242 49.87925522511941, -97.17096586802867 49.87924479593492)))",49.87929563640941,-97.17113166633129
12082158000,64,,EVANSON,STREET,64 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,314000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082158000,2026,TAXABLE,"MULTIPOLYGON (((-97.17096586802867 49.87924479593492, -97.17130413264242 49.87925522511941, -97.1713107964759 49.87916394623298, -97.17097254185495 49.8791535173575, -97.17096586802867 49.87924479593492)))",49.879204371385924,-97.17113833473435
12082159000,62,,EVANSON,STREET,62 EVANSON STREET,WOLSELEY,RESAP - APARTMENTS,R2 - RES - TWO FAMILY,605000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/asmtpub/english/propertydetails/CommercialDetails.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082159000,2026,TAXABLE,"MULTIPOLYGON (((-97.17097254184104 49.87915351735729, -97.17131079646198 49.87916394623276, -97.17131745549877 49.879072732725795, -97.1709792101782 49.87906231362914, -97.17097254184104 49.87915351735729)))",49.87911312780098,-97.17114500390551
12082160000,60,,EVANSON,STREET,60 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,343000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082160000,2026,TAXABLE,"MULTIPOLYGON (((-97.17132769804229 49.87893242277431, -97.17098946917089 49.87892199946494, -97.17098321241359 49.87900756655954, -97.17132145182242 49.879017984653565, -97.17132769804229 49.87893242277431)))",49.87896999352062,-97.17115545602583
12082161000,56,,EVANSON,STREET,56 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,333000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082161000,2026,TAXABLE,"MULTIPOLYGON (((-97.17133394423601 49.87884686089327, -97.17099572454484 49.87883643144764, -97.17098946917089 49.87892199946494, -97.17132769804229 49.87893242277431, -97.17133394423601 49.87884686089327)))",49.878884428763676,-97.17116170687532
12082162000,54,,EVANSON,STREET,54 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,349000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082162000,2026,TAXABLE,"MULTIPOLYGON (((-97.17134019040361 49.87876129901045, -97.17100198124977 49.87875086434944, -97.17099572454484 49.87883643144764, -97.17133394423601 49.87884686089327, -97.17134019040361 49.87876129901045)))",49.878798864082675,-97.17116795827208
12082163000,50,,EVANSON,STREET,50 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,342000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082163000,2026,TAXABLE,"MULTIPOLYGON (((-97.1713464379362 49.87867573714777, -97.17100823657137 49.87866529632855, -97.17100198124977 49.87875086434944, -97.17134019040361 49.87876129901045, -97.1713464379362 49.87867573714777)))",49.87871329929854,-97.1711742094261
12082164000,48,,EVANSON,STREET,48 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,336000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082164000,2026,TAXABLE,"MULTIPOLYGON (((-97.17135268405148 49.878590175261365, -97.17101449325791 49.87857972832783, -97.17100823657137 49.87866529632855, -97.1713464379362 49.87867573714777, -97.17135268405148 49.878590175261365)))",49.878627734413996,-97.17118046082203
12082165000,44,,EVANSON,STREET,44 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,242000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082165000,2026,TAXABLE,"MULTIPOLYGON (((-97.17135893010669 49.87850461427214, -97.17102074849318 49.878494161202326, -97.17101449325791 49.87857972832783, -97.17135268405148 49.878590175261365, -97.17135893010669 49.87850461427214)))",49.87854216988441,-97.17118671185413
12082166000,42,,EVANSON,STREET,42 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,271000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082166000,2026,TAXABLE,"MULTIPOLYGON (((-97.1713651761697 49.878419052382164, -97.17102700512736 49.87840859319801, -97.17102074849318 49.878494161202326, -97.17135893010669 49.87850461427214, -97.1713651761697 49.878419052382164)))",49.87845660541121,-97.171192962842
12082167000,38,,EVANSON,STREET,38 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,294000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082167000,2026,TAXABLE,"MULTIPOLYGON (((-97.17137142220659 49.878333490490384, -97.17103326031028 49.87832302606892, -97.17102700512736 49.87840859319801, -97.1713651761697 49.878419052382164, -97.17137142220659 49.878333490490384)))",49.87837104066311,-97.17119921412602
12082168000,36,,EVANSON,STREET,36 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,327000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082168000,2026,TAXABLE,"MULTIPOLYGON (((-97.17137761826488 49.878248613049045, -97.17103946685143 49.878238142511734, -97.17103326031028 49.87832302606892, -97.17137142220659 49.878333490490384, -97.17137761826488 49.878248613049045)))",49.87828581817344,-97.17120543975967
12082169000,32,,EVANSON,STREET,32 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,251000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082169000,2026,TAXABLE,"MULTIPOLYGON (((-97.1713837942943 49.87816400938649, -97.17104565197066 49.8781535327113, -97.17103946685143 49.878238142511734, -97.17137761825097 49.878248613048825, -97.1713837942943 49.87816400938649)))",49.878201074528,-97.1712116306956
12082170000,30,,EVANSON,STREET,30 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,276000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082170000,2026,TAXABLE,"MULTIPOLYGON (((-97.17138996030987 49.87807954263065, -97.17105182837687 49.8780690607286, -97.17104565197032 49.87815353272029, -97.17138379429397 49.878164009395476, -97.17138996030987 49.87807954263065)))",49.8781165365194,-97.1712178068757
12082171000,26,,EVANSON,STREET,26 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,321000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082171000,2026,TAXABLE,"MULTIPOLYGON (((-97.17139615624333 49.87799466608279, -97.17105803349156 49.87798417714485, -97.17105182837687 49.8780690607286, -97.17138996030987 49.87807954263065, -97.17139615624333 49.87799466608279)))",49.87803186175243,-97.1712239921675
12082172000,24,,EVANSON,STREET,24 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,281000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082172000,2026,TAXABLE,"MULTIPOLYGON (((-97.17140230184917 49.87791047809964, -97.17106418902605 49.877899989477406, -97.17105803349156 49.87798417714485, -97.17139615624333 49.87799466608279, -97.17140230184917 49.87791047809964)))",49.87794732790728,-97.17123017014005
12082173000,20,,EVANSON,STREET,20 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,279000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082173000,2026,TAXABLE,"MULTIPOLYGON (((-97.17140854810101 49.877824911183865, -97.17107044493093 49.87781441090086, -97.17106418902605 49.877899989477406, -97.17140230184917 49.87791047809964, -97.17140854810101 49.877824911183865)))",49.8778624474787,-97.1712363670341
12082174000,18,,EVANSON,STREET,18 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,291000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082174000,2026,TAXABLE,"MULTIPOLYGON (((-97.17141479395639 49.87773934927966, -97.17107670124007 49.87772884377099, -97.17107044493127 49.87781441089187, -97.17140854810101 49.877824911183865, -97.17141479395639 49.87773934927966)))",49.877776878936984,-97.17124262022115
12082175000,14,,EVANSON,STREET,14 EVANSON STREET,WOLSELEY,RESMC - MULTIFAMILY CONVERSION,R2 - RES - TWO FAMILY,342000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082175000,2026,TAXABLE,"MULTIPOLYGON (((-97.17142138952664 49.877648996190736, -97.17108330656555 49.877638484564706, -97.17107670125364 49.8777288437802, -97.17141479395605 49.87773934928864, -97.17142138952664 49.877648996190736)))",49.87768891860052,-97.17124904581298
12082176000,10,,EVANSON,STREET,10 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,328000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082176000,2026,TAXABLE,"MULTIPOLYGON (((-97.17109391375934 49.877493389680566, -97.17108330656555 49.877638484564706, -97.17142138952664 49.877648996190736, -97.17143198189973 49.877503899139725, -97.17109391375934 49.877493389680566)))",49.877571192938724,-97.17125764822929
12082177000,6,,EVANSON,STREET,6 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,306000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082177000,2026,TAXABLE,"MULTIPOLYGON (((-97.17109391375934 49.877493389680566, -97.17143198189973 49.877503899139725, -97.17143857384893 49.877413590883805, -97.17110051548585 49.877403089447796, -97.17109391375934 49.877493389680566)))",49.87745349259281,-97.17126624863437
12082178000,929,,PALMERSTON,AVENUE,929 PALMERSTON AVENUE,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,488000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082178000,2026,TAXABLE,"MULTIPOLYGON (((-97.17110051549977 49.877403089448016, -97.17143857386284 49.877413590884025, -97.17144536852221 49.87732050497904, -97.17110732089324 49.87731000296455, -97.17110051549977 49.877403089448016)))",49.87736179730514,-97.17127294440128
12082179000,144,,EVANSON,STREET,144 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,241000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082179000,2026,TAXABLE,"MULTIPOLYGON (((-97.17114148729223 49.88148497040907, -97.1708028301416 49.881474596713076, -97.17079782536449 49.881543041910604, -97.17113649341246 49.88155341505327, -97.17114148729223 49.88148497040907)))",49.881514006192766,-97.1709696586744
12082180000,142,,EVANSON,STREET,142 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,319000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082180000,2026,TAXABLE,"MULTIPOLYGON (((-97.1708028301416 49.881474596713076, -97.1711414872919 49.88148497041806, -97.17114647995068 49.8814165421696, -97.17080783386089 49.88140616580005, -97.1708028301416 49.881474596713076)))",49.881445568919894,-97.17097465656207
12082181000,140,,EVANSON,STREET,140 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,284000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082181000,2026,TAXABLE,"MULTIPOLYGON (((-97.17080783386089 49.88140616580005, -97.17114647995068 49.8814165421696, -97.1711514731947 49.881348105726055, -97.17081283808398 49.881337727743066, -97.17080783386089 49.88140616580005)))",49.88137713551762,-97.170979655457
12082182000,138,,EVANSON,STREET,138 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,320000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082182000,2026,TAXABLE,"MULTIPOLYGON (((-97.17081283808398 49.881337727743066, -97.1711514731947 49.881348105726055, -97.171156466422 49.881279669281355, -97.1708178422903 49.88126928968493, -97.17081283808398 49.881337727743066)))",49.88130869826678,-97.17098465418218
12082183000,134,,EVANSON,STREET,134 EVANSON STREET,WOLSELEY,RESSD - DETACHED SINGLE DWELLING,R2 - RES - TWO FAMILY,252000.00,04/01/2023 12:00:00 AM,http://www.winnipegassessment.com/AsmtPub/english/propertydetails/details.aspx?pgLang=EN&isRealtySearch=true&RollNumber=12082183000,2026,TAXABLE,"MULTIPOLYGON (((-97.1711667038283 49.881139340417526, -97.1708281031038 49.88112895671823, -97.17082184509363 49.88121453904903, -97.17116046042855 49.881224920295786, -97.1711667038283 49.881139340417526)))",49.88117693939416,-97.17099427713721
